Subject	Alter	Group	Block	Blocktype	congruency[Block]	correctRESP[Block]	lstBlockOrder	lstCheckInstructions	practice1	practice2	Procedure[Block]	Running[Block]	stimulus[Block]	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus1.ACC	stimulus1.CRESP	stimulus1.RESP	stimulus1.RT	stimulus2.ACC[Block]	stimulus2.CRESP[Block]	stimulus2.RESP[Block]	stimulus2.RT[Block]	target[Block]	Trial	congruency[Trial]	correctRESP[Trial]	lstcong20	lstcong80	lstMain	Procedure[Trial]	Running[Trial]	stimulus[Trial]	stimulus2.ACC[Trial]	stimulus2.CRESP[Trial]	stimulus2.RESP[Trial]	stimulus2.RT[Trial]	target[Trial]
73	19	1	19		cong	{-h}				2	ProcPractice2	practice2	human_movM_cueM_cor_vert.jpg									1	{-h}	{-h}	346	2														
73	19	1	20		cong	{-g}				1	ProcPractice2	practice2	human_movI_cueI_cor_vert.jpg									0	{-g}	{-h}	308	1														
73	19	1	21		incong	{-g}				3	ProcPractice2	practice2	human_movM_cueI_cor_vert.jpg									1	{-g}	{-g}	229	1														
73	19	1	22		incong	{-h}				4	ProcPractice2	practice2	human_movI_cueM_cor_vert.jpg									0	{-h}	{-g}	231	2														
73	19	1	23		cong	{-g}				1	ProcPractice2	practice2	human_movI_cueI_cor_vert.jpg									1	{-g}	{-g}	361	1														
73	19	1	24		incong	{-g}				3	ProcPractice2	practice2	human_movM_cueI_cor_vert.jpg									0	{-g}	{-h}	157	1														
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															1	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	325	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															2	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	266	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															3	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	284	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															4	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	313	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															5	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	363	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															6	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	311	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															7	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	401	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															8	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	318	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															9	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	315	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															10	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	309	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															11	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	375	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															12	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	262	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															13	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	328	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															14	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	207	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															15	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	436	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															16	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	289	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															17	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	552	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															18	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	362	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															19	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	239	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															20	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	347	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															21	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	477	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															22	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	354	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															23	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	364	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															24	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	225	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															25	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	235	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															26	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	271	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															27	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	265	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															28	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	251	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															29	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	419	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															30	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	306	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															31	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	388	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															32	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	350	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															33	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	328	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															34	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	479	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															35	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	380	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															36	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	443	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															37	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	456	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															38	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	311	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															39	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	281	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															40	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	366	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															41	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	323	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															42	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	239	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															43	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	460	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															44	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	275	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															45	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	392	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															46	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	258	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															47	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	257	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															48	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	321	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															49	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	397	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															50	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	378	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															51	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	457	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															52	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	193	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															53	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	283	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															54	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	279	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															55	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	324	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															56	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	241	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															57	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	509	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															58	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	487	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															59	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	404	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															60	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	393	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															61	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	387	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															62	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	437	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															63	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	345	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															64	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	291	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															65	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	347	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															66	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	325	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															67	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	537	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															68	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	352	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															69	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	347	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															70	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	293	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															71	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	412	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															72	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	371	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															73	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	331	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															74	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	474	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															75	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	356	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															76	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	513	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															77	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	314	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															78	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	364	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															79	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	361	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															80	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	382	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															81	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	344	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															82	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	370	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															83	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	385	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															84	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	363	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															85	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	368	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															86	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	316	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															87	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	337	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															88	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	328	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															89	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	344	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															90	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	306	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															91	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	388	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															92	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	334	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															93	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	669	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															94	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	383	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															95	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	387	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															96	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	347	1
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															97	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	277	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															98	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	370	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															99	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	705	2
73	19	1	25	lstcong80			1				BlockProc	lstBlockOrder															100	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	315	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															1	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	299	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															2	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	194	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															3	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	420	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															4	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	499	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															5	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	307	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															6	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	413	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															7	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	436	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															8	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	329	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															9	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	320	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															10	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	53	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															11	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	388	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															12	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	22	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															13	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	224	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															14	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	418	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															15	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	450	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															16	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	409	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															17	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	336	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															18	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	240	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															19	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	316	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															20	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	721	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															21	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	421	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															22	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	471	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															23	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	353	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															24	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	347	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															25	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	381	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															26	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	463	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															27	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	281	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															28	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	198	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															29	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	307	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															30	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	541	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															31	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	340	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															32	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	323	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															33	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	336	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															34	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	455	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															35	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	375	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															36	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	302	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															37	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	288	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															38	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	391	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															39	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	385	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															40	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	299	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															41	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	395	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															42	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	191	1
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															43	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	385	2
73	19	1	26	lstcong20			2				BlockProc	lstBlockOrder															44	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	395	2
